VSRR_Provisional_Drug_Overdose_Death_Counts
State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
WA,WA,2016,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",465,467,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",479,481,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",474,477,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",472,475,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",461,464,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",459,462,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",454,457,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",444,448,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",452,456,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",428,432,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",423,427,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",408,413,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",401,406,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",394,399,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",413,418,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",421,426,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",440,446,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",451,459,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",459,464,100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",466,474,100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2018,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",457,466,100,0.0976319806866191,Underreported due to incomplete data.
WA,WA,2018,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",465,475,100,0.114903922643144,Underreported due to incomplete data.
WA,WA,2018,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",467,479,100,0.129128119859197,Underreported due to incomplete data.
WA,WA,2018,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",462,479,100,0.181232734502842,Underreported due to incomplete data.
WA,WA,2018,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",443,467,100,0.280342718973946,Underreported due to incomplete data.
WA,WA,2018,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",437,471,100,0.407096106266122,Underreported due to incomplete data.
WA,WA,2015,January,Number of Deaths,"52,487",,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Number of Deaths,"52,591",,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Number of Deaths,"52,850",,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Number of Deaths,"53,014",,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Number of Deaths,"53,397",,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Number of Deaths,"53,657",,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Number of Deaths,"53,954",,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Number of Deaths,"54,015",,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Number of Deaths,"54,328",,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Number of Deaths,"54,453",,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Number of Deaths,"54,460",,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Number of Deaths,"54,629",,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Number of Deaths,"54,442",,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Number of Deaths,"54,675",,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Number of Deaths,"54,741",,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Number of Deaths,"54,840",,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Number of Deaths,"54,753",,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Number of Deaths,"54,715",,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Number of Deaths,"54,657",,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Number of Deaths,"54,630",,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Number of Deaths,"54,583",,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Number of Deaths,"54,690",,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Number of Deaths,"54,609",,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Number of Deaths,"54,767",,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Number of Deaths,"55,778",,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Number of Deaths,"56,091",,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Number of Deaths,"56,124",,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Number of Deaths,"56,114",,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Number of Deaths,"56,195",,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Number of Deaths,"56,115",,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Number of Deaths,"56,178",,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Number of Deaths,"56,505",,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Number of Deaths,"56,600",,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Number of Deaths,"56,641",,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Number of Deaths,"57,004",,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Number of Deaths,"56,980",,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Number of Deaths,"56,437",,100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,Number of Deaths,"56,163",,100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2018,March,Number of Deaths,"56,334",,100,0.0976319806866191,Underreported due to incomplete data.
WA,WA,2018,April,Number of Deaths,"56,569",,100,0.114903922643144,Underreported due to incomplete data.
WA,WA,2018,May,Number of Deaths,"56,533",,100,0.129128119859197,Underreported due to incomplete data.
WA,WA,2018,June,Number of Deaths,"56,833",,100,0.181232734502842,Underreported due to incomplete data.
WA,WA,2018,July,Number of Deaths,"57,073",,100,0.280342718973946,Underreported due to incomplete data.
WA,WA,2018,August,Number of Deaths,"56,989",,100,0.407096106266122,Underreported due to incomplete data.
WA,WA,2015,January,Number of Drug Overdose Deaths,996,999,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Number of Drug Overdose Deaths,"1,000","1,003",100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Number of Drug Overdose Deaths,"1,018","1,021",100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Number of Drug Overdose Deaths,"1,017","1,020",100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Number of Drug Overdose Deaths,"1,020","1,023",100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Number of Drug Overdose Deaths,"1,050","1,053",100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Number of Drug Overdose Deaths,"1,068","1,071",100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Number of Drug Overdose Deaths,"1,066","1,069",100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Number of Drug Overdose Deaths,"1,090","1,093",100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Number of Drug Overdose Deaths,"1,099","1,102",100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Number of Drug Overdose Deaths,"1,110","1,113",100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Number of Drug Overdose Deaths,"1,109","1,112",100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Number of Drug Overdose Deaths,"1,134","1,137",100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Number of Drug Overdose Deaths,"1,139","1,142",100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Number of Drug Overdose Deaths,"1,137","1,140",100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Number of Drug Overdose Deaths,"1,165","1,168",100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Number of Drug Overdose Deaths,"1,163","1,166",100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Number of Drug Overdose Deaths,"1,162","1,165",100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Number of Drug Overdose Deaths,"1,177","1,181",100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Number of Drug Overdose Deaths,"1,183","1,187",100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Number of Drug Overdose Deaths,"1,171","1,176",100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Number of Drug Overdose Deaths,"1,155","1,160",100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Number of Drug Overdose Deaths,"1,127","1,132",100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Number of Drug Overdose Deaths,"1,117","1,123",100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Number of Drug Overdose Deaths,"1,105","1,111",100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Number of Drug Overdose Deaths,"1,108","1,115",100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Number of Drug Overdose Deaths,"1,120","1,127",100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Number of Drug Overdose Deaths,"1,097","1,105",100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Number of Drug Overdose Deaths,"1,093","1,101",100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Number of Drug Overdose Deaths,"1,068","1,078",100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Number of Drug Overdose Deaths,"1,060","1,071",100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Number of Drug Overdose Deaths,"1,065","1,076",100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Number of Drug Overdose Deaths,"1,094","1,105",100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Number of Drug Overdose Deaths,"1,112","1,123",100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Number of Drug Overdose Deaths,"1,133","1,146",100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Number of Drug Overdose Deaths,"1,168","1,185",100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Number of Drug Overdose Deaths,"1,166","1,176",100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,Number of Drug Overdose Deaths,"1,170","1,185",100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2018,March,Number of Drug Overdose Deaths,"1,164","1,183",100,0.0976319806866191,Underreported due to incomplete data.
WA,WA,2018,April,Number of Drug Overdose Deaths,"1,158","1,179",100,0.114903922643144,Underreported due to incomplete data.
WA,WA,2018,May,Number of Drug Overdose Deaths,"1,153","1,177",100,0.129128119859197,Underreported due to incomplete data.
WA,WA,2018,June,Number of Drug Overdose Deaths,"1,160","1,194",100,0.181232734502842,Underreported due to incomplete data.
WA,WA,2018,July,Number of Drug Overdose Deaths,"1,115","1,166",100,0.280342718973946,Underreported due to incomplete data.
WA,WA,2018,August,Number of Drug Overdose Deaths,"1,082","1,155",100,0.407096106266122,Underreported due to incomplete data.
WA,WA,2015,January,"Opioids (T40.0-T40.4,T40.6)",678,680,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,"Opioids (T40.0-T40.4,T40.6)",674,676,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,"Opioids (T40.0-T40.4,T40.6)",686,688,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,"Opioids (T40.0-T40.4,T40.6)",683,685,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,"Opioids (T40.0-T40.4,T40.6)",684,686,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,"Opioids (T40.0-T40.4,T40.6)",691,693,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,"Opioids (T40.0-T40.4,T40.6)",691,693,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,"Opioids (T40.0-T40.4,T40.6)",694,696,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,"Opioids (T40.0-T40.4,T40.6)",704,706,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,"Opioids (T40.0-T40.4,T40.6)",705,707,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,"Opioids (T40.0-T40.4,T40.6)",704,706,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,"Opioids (T40.0-T40.4,T40.6)",702,704,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,"Opioids (T40.0-T40.4,T40.6)",721,723,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,"Opioids (T40.0-T40.4,T40.6)",722,724,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,"Opioids (T40.0-T40.4,T40.6)",722,724,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,"Opioids (T40.0-T40.4,T40.6)",751,753,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,"Opioids (T40.0-T40.4,T40.6)",742,744,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,"Opioids (T40.0-T40.4,T40.6)",750,752,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,"Opioids (T40.0-T40.4,T40.6)",768,770,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,"Opioids (T40.0-T40.4,T40.6)",766,768,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,"Opioids (T40.0-T40.4,T40.6)",758,761,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,"Opioids (T40.0-T40.4,T40.6)",748,751,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,"Opioids (T40.0-T40.4,T40.6)",725,728,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,"Opioids (T40.0-T40.4,T40.6)",721,724,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,"Opioids (T40.0-T40.4,T40.6)",709,713,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,"Opioids (T40.0-T40.4,T40.6)",707,712,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,"Opioids (T40.0-T40.4,T40.6)",722,727,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,"Opioids (T40.0-T40.4,T40.6)",690,695,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,"Opioids (T40.0-T40.4,T40.6)",690,695,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,"Opioids (T40.0-T40.4,T40.6)",676,682,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,"Opioids (T40.0-T40.4,T40.6)",669,676,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,"Opioids (T40.0-T40.4,T40.6)",671,678,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,"Opioids (T40.0-T40.4,T40.6)",696,703,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,"Opioids (T40.0-T40.4,T40.6)",706,713,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,"Opioids (T40.0-T40.4,T40.6)",729,738,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,"Opioids (T40.0-T40.4,T40.6)",744,755,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,"Opioids (T40.0-T40.4,T40.6)",750,757,100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,"Opioids (T40.0-T40.4,T40.6)",755,766,100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2015,January,Percent with drugs specified,96.1847389558233,,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Percent with drugs specified,95.8,,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Percent with drugs specified,95.5795677799607,,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Percent with drugs specified,95.4768928220256,,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Percent with drugs specified,94.8039215686274,,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Percent with drugs specified,95.0476190476191,,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Percent with drugs specified,95.0374531835206,,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Percent with drugs specified,95.2157598499062,,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Percent with drugs specified,95.2293577981651,,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,October,Percent with drugs specified,95.3594176524113,,100,0.00734578443795567,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,November,Percent with drugs specified,95.2252252252252,,100,0.00550863018729343,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,December,Percent with drugs specified,94.6798917944094,,100,0.00549158871661572,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,January,Percent with drugs specified,94.8853615520282,,100,0.00551045148965872,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,February,Percent with drugs specified,94.9078138718174,,100,0.00365797896662094,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,March,Percent with drugs specified,94.8988566402814,,100,0.005480352934729,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,April,Percent with drugs specified,94.4206008583691,,100,0.00547045951859956,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,May,Percent with drugs specified,94.2390369733448,,100,0.00547915182729713,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,June,Percent with drugs specified,93.631669535284,,100,0.00548295714155168,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,July,Percent with drugs specified,93.7977909940527,,100,0.00731836727226156,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,August,Percent with drugs specified,93.6601859678783,,100,0.00915248032216731,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,September,Percent with drugs specified,93.6806148590948,,100,0.0146565780554385,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,October,Percent with drugs specified,93.4199134199134,,100,0.0164563905650027,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,November,Percent with drugs specified,93.167701863354,,100,0.018311999853504,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2016,December,Percent with drugs specified,93.6436884512086,,100,0.0219110048021619,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,January,Percent with drugs specified,93.2126696832579,,100,0.0268923231381548,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,February,Percent with drugs specified,93.5920577617328,,100,0.0320907097395304,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,March,Percent with drugs specified,93.9285714285714,,100,0.032071840923669,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,April,Percent with drugs specified,94.1659070191431,,100,0.0356417293367074,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,May,Percent with drugs specified,94.5105215004575,,100,0.0391493905151704,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,June,Percent with drugs specified,94.7565543071161,,100,0.0534616412723871,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,July,Percent with drugs specified,94.3396226415094,,100,0.0587418562426573,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,August,Percent with drugs specified,94.4600938967136,,100,0.0584019113352801,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,September,Percent with drugs specified,93.9670932358318,,100,0.0547703180212014,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,October,Percent with drugs specified,94.3345323741007,,100,0.0564961776804788,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,November,Percent with drugs specified,94.5278022947926,,100,0.0701705143498702,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2017,December,Percent with drugs specified,94.8630136986301,,100,0.0877500877500878,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2018,January,Percent with drugs specified,95.1972555746141,,100,0.0903662490919078,Underreported due to incomplete data.
WA,WA,2018,February,Percent with drugs specified,95.042735042735,,100,0.0943681783380517,Underreported due to incomplete data.
WA,WA,2018,March,Percent with drugs specified,94.9312714776632,,100,0.0976319806866191,Underreported due to incomplete data.
WA,WA,2018,April,Percent with drugs specified,95.1640759930915,,100,0.114903922643144,Underreported due to incomplete data.
WA,WA,2018,May,Percent with drugs specified,95.5767562879445,,100,0.129128119859197,Underreported due to incomplete data.
WA,WA,2018,June,Percent with drugs specified,95.8620689655172,,100,0.181232734502842,Underreported due to incomplete data.
WA,WA,2018,July,Percent with drugs specified,96.4125560538117,,100,0.280342718973946,Underreported due to incomplete data.
WA,WA,2018,August,Percent with drugs specified,96.3031423290203,,100,0.407096106266122,Underreported due to incomplete data.
WA,WA,2015,January,Psychostimulants with abuse potential (T43.6),242,245,100,0.00762093470764189,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,February,Psychostimulants with abuse potential (T43.6),241,244,100,0.00950733015154684,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,March,Psychostimulants with abuse potential (T43.6),245,248,100,0.0075685903500473,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,April,Psychostimulants with abuse potential (T43.6),248,251,100,0.00754517674576527,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,May,Psychostimulants with abuse potential (T43.6),250,253,100,0.00749105755004963,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,June,Psychostimulants with abuse potential (T43.6),263,266,100,0.00559106919879978,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,July,Psychostimulants with abuse potential (T43.6),281,284,100,0.00556029210067836,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,August,Psychostimulants with abuse potential (T43.6),292,296,100,0.00555401277422938,Numbers may differ from published reports using final data. See Technical Notes.
WA,WA,2015,September,Psychostimulants with abuse potential (T43.6),310,314,100,0.00552201443086438,Numbers may differ from published reports using final data. See Technical Notes.
