Group Name,Group PAC ID, State,Measure Title,Measure Performance Rate,Year
"ORTHOPAEDICS INDIANAPOLIS, INC",7416860663,IN,Clinicians working together for your care.,,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,"Getting timely care, appointments, and information.",57.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Between visit communication.,44.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Attention to patient medication cost.,29.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,How well clinicians communicate.,82.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Patients' rating of clinicians.,82.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Health promotion and education.,57.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Courteous and helpful office staff.,76.0,2015
WEST FLORIDA MEDICAL CENTER CLINIC PA,7416860705,FL,Clinicians working together for your care.,74.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,"Getting timely care, appointments, and information.",47.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Between visit communication.,57.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Attention to patient medication cost.,20.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,How well clinicians communicate.,84.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Patients' rating of clinicians.,85.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Health promotion and education.,60.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Courteous and helpful office staff.,80.0,2015
REGENTS OF THE UNIVERSITY OF CALIFORNIA,7416869516,CA,Clinicians working together for your care.,75.0,2015
STARLING PHYSICIANS PC,7517863749,CT,"Getting timely care, appointments, and information.",64.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Between visit communication.,56.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Attention to patient medication cost.,22.0,2015
STARLING PHYSICIANS PC,7517863749,CT,How well clinicians communicate.,83.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Patients' rating of clinicians.,79.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Health promotion and education.,61.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Courteous and helpful office staff.,81.0,2015
STARLING PHYSICIANS PC,7517863749,CT,Clinicians working together for your care.,75.0,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,"Getting timely care, appointments, and information.",,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Between visit communication.,64.0,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Attention to patient medication cost.,21.0,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,How well clinicians communicate.,,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Patients' rating of clinicians.,82.0,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Health promotion and education.,65.0,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Courteous and helpful office staff.,,2015
TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER,7517864754,TX,Clinicians working together for your care.,67.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,"Getting timely care, appointments, and information.",49.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Between visit communication.,45.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Attention to patient medication cost.,28.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,How well clinicians communicate.,82.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Patients' rating of clinicians.,75.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Health promotion and education.,59.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Courteous and helpful office staff.,75.0,2015
MERCY HOSPITAL AND MEDICAL CENTER,7618861105,IL,Clinicians working together for your care.,70.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,"Getting timely care, appointments, and information.",62.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Between visit communication.,50.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Attention to patient medication cost.,33.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,How well clinicians communicate.,84.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Patients' rating of clinicians.,84.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Health promotion and education.,53.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Courteous and helpful office staff.,81.0,2015
LEXINGTON COUNTY HEALTH SERVICES DISTRICT INC,7618871799,SC,Clinicians working together for your care.,75.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,"Getting timely care, appointments, and information.",59.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Between visit communication.,70.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Attention to patient medication cost.,22.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,How well clinicians communicate.,84.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Patients' rating of clinicians.,85.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Health promotion and education.,64.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Courteous and helpful office staff.,87.0,2015
KING COUNTY PUBLIC HOSPITAL DISTRICT NO 2,7618880097,WA,Clinicians working together for your care.,75.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,"Getting timely care, appointments, and information.",51.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Between visit communication.,53.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Attention to patient medication cost.,24.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,How well clinicians communicate.,,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Patients' rating of clinicians.,77.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Health promotion and education.,64.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Courteous and helpful office staff.,81.0,2015
THE UNIVERSITY OF CHICAGO MEDICAL CENTER,7618880766,IL,Clinicians working together for your care.,75.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,"Getting timely care, appointments, and information.",63.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Between visit communication.,53.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Attention to patient medication cost.,35.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,How well clinicians communicate.,83.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Patients' rating of clinicians.,82.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Health promotion and education.,69.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Courteous and helpful office staff.,85.0,2015
OLATHE MEDICAL SERVICES INC,7618881905,KS,Clinicians working together for your care.,79.0,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,"Getting timely care, appointments, and information.",,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Between visit communication.,,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Attention to patient medication cost.,,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,How well clinicians communicate.,,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Patients' rating of clinicians.,,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Health promotion and education.,68.0,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Courteous and helpful office staff.,,2015
READING HEALTH PHYSICIAN NETWORK,7618889213,PA,Clinicians working together for your care.,,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,"Getting timely care, appointments, and information.",37.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Between visit communication.,50.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Attention to patient medication cost.,27.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,How well clinicians communicate.,74.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Patients' rating of clinicians.,67.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Health promotion and education.,56.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Courteous and helpful office staff.,64.0,2015
NORTHWEST ALLIED PHYSICIANS LLC,7618972514,AZ,Clinicians working together for your care.,62.0,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,"Getting timely care, appointments, and information.",,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Between visit communication.,,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Attention to patient medication cost.,23.0,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,How well clinicians communicate.,,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Patients' rating of clinicians.,,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Health promotion and education.,51.0,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Courteous and helpful office staff.,74.0,2015
"ORTHOPEDIC SPECIALISTS OF NORTH AMERICA, PLLC",7719014505,AZ,Clinicians working together for your care.,,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,"Getting timely care, appointments, and information.",,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Between visit communication.,37.0,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Attention to patient medication cost.,34.0,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,How well clinicians communicate.,,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Patients' rating of clinicians.,,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Health promotion and education.,58.0,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Courteous and helpful office staff.,83.0,2015
"GENESIS MEDICAL GROUP, LLC",7719040385,OH,Clinicians working together for your care.,73.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,"Getting timely care, appointments, and information.",67.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Between visit communication.,65.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Attention to patient medication cost.,22.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,How well clinicians communicate.,84.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Patients' rating of clinicians.,85.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Health promotion and education.,64.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Courteous and helpful office staff.,88.0,2015
SIGNATURE HEALTHCARE MEDICAL GROUP INC,7719876267,MA,Clinicians working together for your care.,78.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,"Getting timely care, appointments, and information.",69.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Between visit communication.,54.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Attention to patient medication cost.,25.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,How well clinicians communicate.,88.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Patients' rating of clinicians.,87.0,2015
LRGHEALTHCARE,8820908189,NH,Between visit communication.,55.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Health promotion and education.,64.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Courteous and helpful office staff.,88.0,2015
"ST PAUL PLACE SPECIALISTS, INC.",7719882943,MD,Clinicians working together for your care.,80.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,"Getting timely care, appointments, and information.",59.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Between visit communication.,56.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Attention to patient medication cost.,30.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,How well clinicians communicate.,83.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Patients' rating of clinicians.,87.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Health promotion and education.,73.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Courteous and helpful office staff.,85.0,2015
UNIVERSITY OF CHICAGO,7719899426,IN,Clinicians working together for your care.,76.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,"Getting timely care, appointments, and information.",54.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Between visit communication.,56.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Attention to patient medication cost.,21.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,How well clinicians communicate.,,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Patients' rating of clinicians.,,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Health promotion and education.,65.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Courteous and helpful office staff.,76.0,2015
BANNER UNIVERSITY MEDICAL GROUP,7719899871,AZ,Clinicians working together for your care.,71.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,"Getting timely care, appointments, and information.",57.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Between visit communication.,66.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Attention to patient medication cost.,23.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,How well clinicians communicate.,76.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Patients' rating of clinicians.,73.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Health promotion and education.,60.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Courteous and helpful office staff.,85.0,2015
MULTICARE HEALTH SYSTEM,7719899897,WA,Clinicians working together for your care.,75.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,"Getting timely care, appointments, and information.",58.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Between visit communication.,56.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Attention to patient medication cost.,20.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,How well clinicians communicate.,82.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Patients' rating of clinicians.,78.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Health promotion and education.,55.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Courteous and helpful office staff.,80.0,2015
DIGNITY HEALTH MEDICAL FOUNDATION,7810800661,CA,Clinicians working together for your care.,71.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,"Getting timely care, appointments, and information.",50.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Between visit communication.,51.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Attention to patient medication cost.,26.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,How well clinicians communicate.,80.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Patients' rating of clinicians.,76.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Health promotion and education.,57.0,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Courteous and helpful office staff.,,2015
"PARK SLOPE MEDICINE, P.C.",7810809936,NY,Clinicians working together for your care.,70.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,"Getting timely care, appointments, and information.",62.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Between visit communication.,59.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Attention to patient medication cost.,30.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,How well clinicians communicate.,84.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Patients' rating of clinicians.,85.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Health promotion and education.,68.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Courteous and helpful office staff.,80.0,2015
PHYSICIANS REFERRAL SERVICE,7911801410,TX,Clinicians working together for your care.,79.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,"Getting timely care, appointments, and information.",,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Between visit communication.,58.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Attention to patient medication cost.,26.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,How well clinicians communicate.,82.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Patients' rating of clinicians.,78.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Health promotion and education.,61.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Courteous and helpful office staff.,80.0,2015
CLEVELAND CLINIC - WESTON,7911807128,FL,Clinicians working together for your care.,76.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,"Getting timely care, appointments, and information.",62.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Between visit communication.,55.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Attention to patient medication cost.,29.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,How well clinicians communicate.,83.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Patients' rating of clinicians.,80.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Health promotion and education.,58.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Courteous and helpful office staff.,82.0,2015
FAMILY HEALTH GROUP INC.,7911810742,TN,Clinicians working together for your care.,77.0,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,"Getting timely care, appointments, and information.",57.0,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Between visit communication.,,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Attention to patient medication cost.,24.0,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,How well clinicians communicate.,,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Patients' rating of clinicians.,,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Health promotion and education.,55.0,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Courteous and helpful office staff.,78.0,2015
ST PETERS COMMUNITY HOSPITAL,7911814926,MT,Clinicians working together for your care.,,2015
TRINITY HEALTH,7911816020,ND,"Getting timely care, appointments, and information.",,2015
TRINITY HEALTH,7911816020,ND,Attention to patient medication cost.,30.0,2015
TRINITY HEALTH,7911816020,ND,How well clinicians communicate.,74.0,2015
TRINITY HEALTH,7911816020,ND,Patients' rating of clinicians.,70.0,2015
TRINITY HEALTH,7911816020,ND,Health promotion and education.,60.0,2015
TRINITY HEALTH,7911816020,ND,Courteous and helpful office staff.,73.0,2015
TRINITY HEALTH,7911816020,ND,Clinicians working together for your care.,68.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,"Getting timely care, appointments, and information.",58.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Between visit communication.,67.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Attention to patient medication cost.,26.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,How well clinicians communicate.,82.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Patients' rating of clinicians.,78.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Health promotion and education.,64.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Courteous and helpful office staff.,80.0,2015
ALLIANCE HEALTH SERVICES,8022019215,NH,Clinicians working together for your care.,77.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,"Getting timely care, appointments, and information.",58.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Between visit communication.,49.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Attention to patient medication cost.,40.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,How well clinicians communicate.,80.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Patients' rating of clinicians.,79.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Health promotion and education.,62.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Courteous and helpful office staff.,83.0,2015
PHYSICIAN GROUP OF UTAH INC,8022032234,UT,Clinicians working together for your care.,74.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,"Getting timely care, appointments, and information.",60.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Between visit communication.,56.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Attention to patient medication cost.,21.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,How well clinicians communicate.,80.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Patients' rating of clinicians.,81.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Health promotion and education.,58.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Courteous and helpful office staff.,88.0,2015
BAYLOR COLLEGE OF MEDICINE,8022243971,TX,Clinicians working together for your care.,76.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,"Getting timely care, appointments, and information.",59.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Between visit communication.,51.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Attention to patient medication cost.,19.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,How well clinicians communicate.,81.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Patients' rating of clinicians.,76.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Health promotion and education.,59.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Courteous and helpful office staff.,76.0,2015
COMMUNITY CARE PHYSICIANS PC,8022904473,NY,Clinicians working together for your care.,71.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,"Getting timely care, appointments, and information.",60.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Between visit communication.,54.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Attention to patient medication cost.,26.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,How well clinicians communicate.,86.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Patients' rating of clinicians.,84.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Health promotion and education.,58.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Courteous and helpful office staff.,80.0,2015
ST LOUIS UNIVERSITY,8022921964,MO,Clinicians working together for your care.,76.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,"Getting timely care, appointments, and information.",55.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Between visit communication.,49.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Attention to patient medication cost.,18.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,How well clinicians communicate.,80.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Patients' rating of clinicians.,76.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Health promotion and education.,56.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Courteous and helpful office staff.,76.0,2015
SPIRIT PHYSICIAN SERVICES INC,8022922202,PA,Clinicians working together for your care.,70.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,"Getting timely care, appointments, and information.",61.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Between visit communication.,56.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Attention to patient medication cost.,19.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,How well clinicians communicate.,79.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Patients' rating of clinicians.,78.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Health promotion and education.,57.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Courteous and helpful office staff.,81.0,2015
REGENTS OF THE UNIVERSITY OF CA,8022922475,CA,Clinicians working together for your care.,73.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,"Getting timely care, appointments, and information.",67.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Between visit communication.,60.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Attention to patient medication cost.,23.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,How well clinicians communicate.,84.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Patients' rating of clinicians.,81.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Health promotion and education.,62.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Courteous and helpful office staff.,85.0,2015
SCOTT AND WHITE CLINIC,8123923604,TX,Clinicians working together for your care.,78.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,"Getting timely care, appointments, and information.",64.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Between visit communication.,56.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Attention to patient medication cost.,33.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,How well clinicians communicate.,84.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Patients' rating of clinicians.,83.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Health promotion and education.,56.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Courteous and helpful office staff.,86.0,2015
MCLEOD PHYSICIAN ASSOCIATES II,8224031307,SC,Clinicians working together for your care.,78.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,"Getting timely care, appointments, and information.",60.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Between visit communication.,45.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Attention to patient medication cost.,25.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,How well clinicians communicate.,79.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Patients' rating of clinicians.,75.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Health promotion and education.,59.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Courteous and helpful office staff.,81.0,2015
BERKSHIRE FACULTY SERVICES INC,8224068424,MA,Clinicians working together for your care.,73.0,2015
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,"Getting timely care, appointments, and information.",54.0,2015
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,Between visit communication.,57.0,2015
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,Attention to patient medication cost.,34.0,2015
MARIETTA MEMORIAL HOSPITAL,8224928965,OH,How well clinicians communicate.,80.0,2015
