Group Name,Group PAC ID,State,Measure Title,Measure Performance Rate,Year
SANFORD MEDICAL CENTER,8325950215,SD,How well clinicians communicate.,81.0,2016
SANFORD MEDICAL CENTER,8325950215,SD,Patients' rating of clinicians.,83.0,2016
SANFORD MEDICAL CENTER,8325950215,SD,Health promotion and education.,65.0,2016
SANFORD MEDICAL CENTER,8325950215,SD,Courteous and helpful office staff.,85.0,2016
SANFORD MEDICAL CENTER,8325950215,SD,Clinicians working together for your care.,80.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,"Getting timely care, appointments, and information.",55.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Between visit communication.,59.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Attention to patient medicine cost.,31.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,How well clinicians communicate.,76.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Patients' rating of clinicians.,76.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Health promotion and education.,68.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Courteous and helpful office staff.,77.0,2016
LAKELAND REGIONAL HEALTH SYSTEMS INC,8325952914,FL,Clinicians working together for your care.,72.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,"Getting timely care, appointments, and information.",55.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Between visit communication.,70.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Attention to patient medicine cost.,34.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,How well clinicians communicate.,84.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Patients' rating of clinicians.,84.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Health promotion and education.,60.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Courteous and helpful office staff.,78.0,2016
"WYOMING HEALTH MEDICAL GROUP, LLC",8426102831,WY,Clinicians working together for your care.,76.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,"Getting timely care, appointments, and information.",59.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Between visit communication.,65.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Attention to patient medicine cost.,34.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,How well clinicians communicate.,82.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Patients' rating of clinicians.,80.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Health promotion and education.,54.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Courteous and helpful office staff.,83.0,2016
PHOEBE PHYSICIAN GROUP INC,8426112350,GA,Clinicians working together for your care.,79.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,"Getting timely care, appointments, and information.",60.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Between visit communication.,56.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Attention to patient medicine cost.,24.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,How well clinicians communicate.,86.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Patients' rating of clinicians.,84.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Health promotion and education.,58.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Courteous and helpful office staff.,85.0,2016
MOUNT NITTANY MEDICAL CENTER HEALTH SERVICES INC,8426136797,PA,Clinicians working together for your care.,77.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,"Getting timely care, appointments, and information.",54.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Between visit communication.,48.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Attention to patient medicine cost.,19.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,How well clinicians communicate.,83.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Patients' rating of clinicians.,76.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Health promotion and education.,60.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Courteous and helpful office staff.,82.0,2016
VIRGINIA HOSPITAL CENTER PHYSICIAN GROUP LLC,8426231119,VA,Clinicians working together for your care.,76.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,"Getting timely care, appointments, and information.",54.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Between visit communication.,64.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Attention to patient medicine cost.,25.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,How well clinicians communicate.,79.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Patients' rating of clinicians.,71.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Health promotion and education.,63.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Courteous and helpful office staff.,80.0,2016
COMMUNITY PHYSICIANS GROUP,8426370842,MT,Clinicians working together for your care.,76.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,"Getting timely care, appointments, and information.",52.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Between visit communication.,66.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Attention to patient medicine cost.,26.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,How well clinicians communicate.,82.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Patients' rating of clinicians.,84.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Health promotion and education.,55.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Courteous and helpful office staff.,78.0,2016
BRIGHT HEALTH PHYSICIANS OF PIH,8426951328,CA,Clinicians working together for your care.,70.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,"Getting timely care, appointments, and information.",56.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Between visit communication.,67.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Attention to patient medicine cost.,8.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,How well clinicians communicate.,84.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Patients' rating of clinicians.,79.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Health promotion and education.,67.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Courteous and helpful office staff.,81.0,2016
CHICKASAW NATION DIVISION OF HEALTH,8426957523,OK,Clinicians working together for your care.,72.0,2016
UT PHYSICIANS,8426960360,TX,"Getting timely care, appointments, and information.",,2016
UT PHYSICIANS,8426960360,TX,Between visit communication.,51.0,2016
UT PHYSICIANS,8426960360,TX,Attention to patient medicine cost.,27.0,2016
UT PHYSICIANS,8426960360,TX,How well clinicians communicate.,84.0,2016
UT PHYSICIANS,8426960360,TX,Patients' rating of clinicians.,84.0,2016
UT PHYSICIANS,8426960360,TX,Health promotion and education.,58.0,2016
UT PHYSICIANS,8426960360,TX,Courteous and helpful office staff.,80.0,2016
UT PHYSICIANS,8426960360,TX,Clinicians working together for your care.,71.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,"Getting timely care, appointments, and information.",54.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Between visit communication.,60.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Attention to patient medicine cost.,23.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,How well clinicians communicate.,79.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Patients' rating of clinicians.,80.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Health promotion and education.,60.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Courteous and helpful office staff.,81.0,2016
SANFORD MEDICAL CENTER FARGO,8426967803,ND,Clinicians working together for your care.,74.0,2016
AMG ILLINOIS LTD,8527117027,IL,"Getting timely care, appointments, and information.",66.0,2016
AMG ILLINOIS LTD,8527117027,IL,Between visit communication.,72.0,2016
AMG ILLINOIS LTD,8527117027,IL,Attention to patient medicine cost.,21.0,2016
AMG ILLINOIS LTD,8527117027,IL,How well clinicians communicate.,87.0,2016
AMG ILLINOIS LTD,8527117027,IL,Patients' rating of clinicians.,86.0,2016
AMG ILLINOIS LTD,8527117027,IL,Health promotion and education.,63.0,2016
AMG ILLINOIS LTD,8527117027,IL,Courteous and helpful office staff.,89.0,2016
AMG ILLINOIS LTD,8527117027,IL,Clinicians working together for your care.,79.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,"Getting timely care, appointments, and information.",64.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Between visit communication.,59.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Attention to patient medicine cost.,31.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,How well clinicians communicate.,84.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Patients' rating of clinicians.,82.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Health promotion and education.,60.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Courteous and helpful office staff.,90.0,2016
AURORA BAY AREA MEDICAL GROUP LLC,8527372960,WI,Clinicians working together for your care.,80.0,2016
TJH MEDICAL SERVICES PC,8527960533,NY,"Getting timely care, appointments, and information.",58.0,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Between visit communication.,78.0,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Attention to patient medicine cost.,,2016
TJH MEDICAL SERVICES PC,8527960533,NY,How well clinicians communicate.,,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Patients' rating of clinicians.,,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Health promotion and education.,,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Courteous and helpful office staff.,,2016
TJH MEDICAL SERVICES PC,8527960533,NY,Clinicians working together for your care.,,2016
OLMSTED MEDICAL CENTER,8527970060,MN,"Getting timely care, appointments, and information.",47.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Between visit communication.,60.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Attention to patient medicine cost.,22.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,How well clinicians communicate.,78.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Patients' rating of clinicians.,76.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Health promotion and education.,65.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Courteous and helpful office staff.,86.0,2016
OLMSTED MEDICAL CENTER,8527970060,MN,Clinicians working together for your care.,77.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,"Getting timely care, appointments, and information.",54.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Between visit communication.,69.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Attention to patient medicine cost.,21.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,How well clinicians communicate.,79.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Patients' rating of clinicians.,74.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Health promotion and education.,57.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Courteous and helpful office staff.,80.0,2016
ROCKWOOD CLINIC PS,8527976513,WA,Clinicians working together for your care.,73.0,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,"Getting timely care, appointments, and information.",46.0,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Between visit communication.,,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Attention to patient medicine cost.,27.0,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,How well clinicians communicate.,,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Patients' rating of clinicians.,,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Health promotion and education.,63.0,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Courteous and helpful office staff.,,2016
UNIVERSITY PHYSICIAN GROUP,8628087681,MI,Clinicians working together for your care.,,2016
FERRELL DUNCAN CLINIC,8628092897,MO,"Getting timely care, appointments, and information.",60.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Between visit communication.,52.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Attention to patient medicine cost.,26.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,How well clinicians communicate.,87.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Patients' rating of clinicians.,88.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Health promotion and education.,62.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Courteous and helpful office staff.,85.0,2016
FERRELL DUNCAN CLINIC,8628092897,MO,Clinicians working together for your care.,84.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,"Getting timely care, appointments, and information.",52.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Between visit communication.,65.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Attention to patient medicine cost.,21.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,How well clinicians communicate.,83.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Patients' rating of clinicians.,82.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Health promotion and education.,64.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Courteous and helpful office staff.,84.0,2016
SHARP REES-STEALY MEDICAL GROUP INC,8628972759,CA,Clinicians working together for your care.,72.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,"Getting timely care, appointments, and information.",66.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Between visit communication.,54.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Attention to patient medicine cost.,27.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,How well clinicians communicate.,87.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Patients' rating of clinicians.,84.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Health promotion and education.,67.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Courteous and helpful office staff.,83.0,2016
WHEATON FRANCISCAN MEDICAL GROUP INC,8628980943,WI,Clinicians working together for your care.,81.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,"Getting timely care, appointments, and information.",66.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Between visit communication.,67.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Attention to patient medicine cost.,32.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,How well clinicians communicate.,88.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Patients' rating of clinicians.,89.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Health promotion and education.,71.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Courteous and helpful office staff.,87.0,2016
"AURORA HEALTH CARE METRO, INC.",8628986536,WI,Clinicians working together for your care.,81.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,"Getting timely care, appointments, and information.",59.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Between visit communication.,54.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Attention to patient medicine cost.,22.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,How well clinicians communicate.,,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Patients' rating of clinicians.,86.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Health promotion and education.,65.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Courteous and helpful office staff.,79.0,2016
UNIVERSITY OF PITTSBURGH PHYSICIANS,8729990239,PA,Clinicians working together for your care.,76.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,"Getting timely care, appointments, and information.",56.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Between visit communication.,63.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Attention to patient medicine cost.,25.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,How well clinicians communicate.,82.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Patients' rating of clinicians.,83.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Health promotion and education.,62.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Courteous and helpful office staff.,79.0,2016
IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION,8729992318,IA,Clinicians working together for your care.,78.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,"Getting timely care, appointments, and information.",66.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Between visit communication.,59.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Attention to patient medicine cost.,28.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,How well clinicians communicate.,84.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Patients' rating of clinicians.,81.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Health promotion and education.,65.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Courteous and helpful office staff.,83.0,2016
LEE MEMORIAL HEALTH SYSTEM,8729996608,FL,Clinicians working together for your care.,79.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,"Getting timely care, appointments, and information.",53.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Between visit communication.,64.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Attention to patient medicine cost.,25.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,How well clinicians communicate.,84.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Patients' rating of clinicians.,82.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Health promotion and education.,60.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Courteous and helpful office staff.,85.0,2016
SOUTHWEST WASHINGTON MEDICAL GROUP PS,8820178288,WA,Clinicians working together for your care.,73.0,2016
WARREN CLINICS INC,8820900293,OK,"Getting timely care, appointments, and information.",59.0,2016
WARREN CLINICS INC,8820900293,OK,Between visit communication.,57.0,2016
WARREN CLINICS INC,8820900293,OK,Attention to patient medicine cost.,27.0,2016
WARREN CLINICS INC,8820900293,OK,How well clinicians communicate.,83.0,2016
WARREN CLINICS INC,8820900293,OK,Patients' rating of clinicians.,78.0,2016
WARREN CLINICS INC,8820900293,OK,Health promotion and education.,57.0,2016
WARREN CLINICS INC,8820900293,OK,Courteous and helpful office staff.,84.0,2016
WARREN CLINICS INC,8820900293,OK,Clinicians working together for your care.,81.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,"Getting timely care, appointments, and information.",49.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Between visit communication.,50.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Attention to patient medicine cost.,22.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,How well clinicians communicate.,85.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Patients' rating of clinicians.,84.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Health promotion and education.,64.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Courteous and helpful office staff.,81.0,2016
"THE EMORY CLINIC, INC",8820901408,GA,Clinicians working together for your care.,78.0,2016
LRGHEALTHCARE,8820908189,NH,"Getting timely care, appointments, and information.",57.0,2016
LRGHEALTHCARE,8820908189,NH,Between visit communication.,58.0,2016
LRGHEALTHCARE,8820908189,NH,Attention to patient medicine cost.,26.0,2016
LRGHEALTHCARE,8820908189,NH,How well clinicians communicate.,84.0,2016
LRGHEALTHCARE,8820908189,NH,Patients' rating of clinicians.,80.0,2016
LRGHEALTHCARE,8820908189,NH,Health promotion and education.,57.0,2016
LRGHEALTHCARE,8820908189,NH,Courteous and helpful office staff.,85.0,2016
LRGHEALTHCARE,8820908189,NH,Clinicians working together for your care.,75.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,"Getting timely care, appointments, and information.",51.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Between visit communication.,62.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Attention to patient medicine cost.,30.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,How well clinicians communicate.,77.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Patients' rating of clinicians.,74.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Health promotion and education.,59.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Courteous and helpful office staff.,75.0,2016
BANNER HEALTH PHYSICIANS COLORADO LLC,8921273038,CO,Clinicians working together for your care.,71.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,"Getting timely care, appointments, and information.",61.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Between visit communication.,63.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Attention to patient medicine cost.,22.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,How well clinicians communicate.,83.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Patients' rating of clinicians.,81.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Health promotion and education.,62.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Courteous and helpful office staff.,81.0,2016
SENTARA MEDICAL GROUP,8921903923,VA,Clinicians working together for your care.,76.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,"Getting timely care, appointments, and information.",53.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Between visit communication.,61.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Attention to patient medicine cost.,32.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,How well clinicians communicate.,82.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Patients' rating of clinicians.,81.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Health promotion and education.,70.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Courteous and helpful office staff.,78.0,2016
KANSAS UNIVERSITY PHYSICIANS INC,8921911587,KS,Clinicians working together for your care.,75.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,"Getting timely care, appointments, and information.",58.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Between visit communication.,49.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Attention to patient medicine cost.,25.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,How well clinicians communicate.,85.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Patients' rating of clinicians.,81.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Health promotion and education.,56.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Courteous and helpful office staff.,82.0,2016
ULTIMATE HEALTH SERVICES INC,8921912536,WV,Clinicians working together for your care.,73.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,"Getting timely care, appointments, and information.",61.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Between visit communication.,55.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Attention to patient medicine cost.,21.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,How well clinicians communicate.,79.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Patients' rating of clinicians.,78.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Health promotion and education.,66.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Courteous and helpful office staff.,84.0,2016
MERCY PHYSICIAN NETWORK,8921996307,MI,Clinicians working together for your care.,74.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,"Getting timely care, appointments, and information.",61.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Between visit communication.,65.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Attention to patient medicine cost.,26.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,How well clinicians communicate.,87.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Patients' rating of clinicians.,86.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Health promotion and education.,65.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Courteous and helpful office staff.,83.0,2016
MEMORIAL PHYSICIAN SERVICES,9032005681,IL,Clinicians working together for your care.,75.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,"Getting timely care, appointments, and information.",66.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Between visit communication.,48.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Attention to patient medicine cost.,24.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,How well clinicians communicate.,82.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Patients' rating of clinicians.,78.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Health promotion and education.,59.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Courteous and helpful office staff.,85.0,2016
BRISTOL HOSPITAL MULTI SPECIALTY GROUP INC,9032014758,CT,Clinicians working together for your care.,76.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,"Getting timely care, appointments, and information.",68.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Between visit communication.,56.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Attention to patient medicine cost.,33.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,How well clinicians communicate.,79.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Patients' rating of clinicians.,80.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Health promotion and education.,62.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Courteous and helpful office staff.,88.0,2016
DEACONESS HOSPITAL INC,9032021431,IN,Clinicians working together for your care.,75.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,"Getting timely care, appointments, and information.",63.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Between visit communication.,59.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,Attention to patient medicine cost.,31.0,2016
UNIVERSITY OF MIAMI MEDICINE,9032021563,FL,How well clinicians communicate.,86.0,2016
