NPI,Provider Last Name,Provider First Name,Zip Code,State,Specialty,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate,PAC ID,Year
1700859956,FISZBEIN,ABRAHAM,88001.0,NM,Psychiatry,192.0,0.0,0.0,9032115464.0,2016.0
1700862349,ROSENBERG,LAUREN,19128.0,PA,Family Practice,9156.0,135.0,1.4744429881999999,6507995909.0,2016.0
1700863172,RIOS,JOSE,33140.0,FL,Internal Medicine,13782.0,754.0,5.470904077799999,4284779745.0,2016.0
1700866118,GORDON,ELISE,32514.0,FL,Family Practice,258.0,14.0,5.4263565891,6204017411.0,2016.0
1700866266,WILSON,JEAN,44425.0,OH,Family Practice,3587.0,96.0,2.676331196,2466479555.0,2016.0
1700873486,BUTLER,LYNN,27909.0,NC,Internal Medicine,346.0,29.0,8.3815028902,5496701559.0,2016.0
1700880424,SHEIH,SAMSON,77304.0,TX,Family Practice,6182.0,247.0,3.9954707214,1052302742.0,2016.0
1700881596,MILLER,PATRICK,80910.0,CO,Internal Medicine,5016.0,447.0,8.9114832536,8224127857.0,2016.0
1700886421,MCKEE,KIMBERLY,32940.0,FL,Family Practice,5090.0,111.0,2.1807465619,8729077417.0,2016.0
1700886900,KRISHNASWAMY,KANNAPPAN,77474.0,TX,Emergency Medicine,20792.0,411.0,1.9767218161000002,8527039411.0,2016.0
1700887098,AULL,SUSAN,34233.0,FL,Physical Medicine and Rehabilitation,236.0,94.0,39.830508475,3678532025.0,2016.0
1700893039,HUNTER,PHILIP,75644.0,TX,Family Practice,4810.0,82.0,1.7047817047999998,8628110343.0,2016.0
1700894177,KARLIN,ROGER,6812.0,CT,Internal Medicine,4225.0,152.0,3.5976331361000002,4385681980.0,2016.0
1700899648,BERRY,JAMES,26505.0,WV,Psychiatry,84.0,0.0,0.0,446271902.0,2016.0
1700927019,SAEED,DANISH,18071.0,PA,Family Practice,3536.0,136.0,3.8461538462,7416093604.0,2016.0
1700939741,KHAN,TANIA,76301.0,TX,Family Practice,686.0,54.0,7.8717201166,7911068879.0,2016.0
1700952140,SHAH,DEVENDRA,60120.0,IL,Internal Medicine,8425.0,369.0,4.3798219585,9739219643.0,2016.0
1700953759,FISCHER,ANITA,60467.0,IL,Internal Medicine,16.0,0.0,0.0,2264418649.0,2016.0
1700955135,MORRISON,JOSHUA,53566.0,WI,Neurology,4069.0,197.0,4.8414843942,8224225016.0,2016.0
1700955192,STATTON,MICHAEL,78216.0,TX,Internal Medicine,274.0,18.0,6.569343065700001,8527206291.0,2016.0
1700957651,STUDER,JOSHUA,98664.0,WA,Internal Medicine,853.0,38.0,4.4548651817,3678502200.0,2016.0
1700969680,FOLEY,MYNETTE,81521.0,CO,Family Practice,6245.0,490.0,7.8462770216,3375743396.0,2016.0
1700969813,MILLER,LYNN,13126.0,NY,Family Practice,32.0,0.0,0.0,7113816695.0,2016.0
1700973682,LANINGHAM,ROBERT,77304.0,TX,Family Practice,14033.0,698.0,4.9739898810000005,7416080387.0,2016.0
1700987823,ALEMZADEH,NAZANIN,22192.0,VA,Internal Medicine,4216.0,88.0,2.0872865275,8729975115.0,2016.0
1700989811,VENKATAPATHY,GANESAN,95334.0,CA,Family Practice,910.0,11.0,1.2087912088,6204733975.0,2016.0
1700990553,HAGE,MOUNIR ANTOINE,33162.0,FL,Internal Medicine,6928.0,178.0,2.5692840647,6002893385.0,2016.0
1700995586,SIDI,SYLVAIN,85711.0,AZ,Internal Medicine,417.0,0.0,0.0,1658278890.0,2016.0
1700997707,GAREWAL,MANDEEP,32174.0,FL,Neurology,5033.0,295.0,5.8613153189,1052410388.0,2016.0
1710017488,VEGIRAJU,SRIHARI,78731.0,TX,Internal Medicine,435.0,13.0,2.9885057470999996,8628001047.0,2016.0
1710022793,CRUZ,EPIFANIA,8043.0,NJ,Internal Medicine,167.0,0.0,0.0,7618912403.0,2016.0
1710032099,SHARMA,CHINTU,21157.0,MD,Internal Medicine,299.0,19.0,6.3545150502,6901907617.0,2016.0
1710048293,ZANG,JIE,44145.0,OH,Internal Medicine,427.0,20.0,4.6838407494,3870592918.0,2016.0
1710079074,SAAB,MAZEN,48154.0,MI,Emergency Medicine,349.0,81.0,23.209169054,1153377346.0,2016.0
1710081096,PETERSON,LISA,43123.0,OH,Family Practice,5424.0,185.0,3.4107669617000003,9032259270.0,2016.0
1710088588,SIDDIQI,SABA,21237.0,MD,General Practice,3231.0,13.0,0.4023522129,4981507043.0,2016.0
1710089420,ALBRIGHT,MARIA,60612.0,IL,Family Practice,1918.0,91.0,4.7445255474,1658407853.0,2016.0
1710089784,SEKHON,SHOBHA,93637.0,CA,Family Practice,7067.0,357.0,5.0516485070999995,7911191366.0,2016.0
1710090972,BUJAK,HANNAH,37412.0,TN,Family Practice,1888.0,55.0,2.9131355932,941202444.0,2016.0
1710092630,LU,MIRANDA,98195.0,WA,Family Practice,296.0,33.0,11.148648649,6103926878.0,2016.0
1710102124,GRINNEN,KATHRYN,19958.0,DE,Internal Medicine,7889.0,345.0,4.3731778426,9133274624.0,2016.0
1710102991,TIREY,TIERNEY,89030.0,NV,Internal Medicine,10195.0,577.0,5.659637077,8426029356.0,2016.0
1710114772,GOWDA,ABHISHEK,95008.0,CA,Physical Medicine and Rehabilitation,539.0,202.0,37.476808905,4385865328.0,2016.0
1710118633,AHMAD,FARRAH,48503.0,MI,Internal Medicine,893.0,69.0,7.7267637178,9739315458.0,2016.0
1710122684,BARONIA,PRIYA,30501.0,GA,Internal Medicine,272.0,29.0,10.661764706,7911041108.0,2016.0
1710130505,AKINPELU,OLAYINKA,30322.0,GA,Internal Medicine,501.0,37.0,7.3852295409,6103959473.0,2016.0
1710131537,GOEL,NARENDER,7305.0,NJ,Internal Medicine,928.0,21.0,2.2629310344999998,6608900881.0,2016.0
1710133228,SNEED,JASON,22401.0,VA,Physical Medicine and Rehabilitation,34.0,0.0,0.0,2961672472.0,2016.0
1710138599,OSEI,MICHAEL,60453.0,IL,Physical Medicine and Rehabilitation,309.0,28.0,9.0614886731,3274684147.0,2016.0
1710140132,AVERY,RODNEY,30501.0,GA,Internal Medicine,200.0,15.0,7.5,7719038934.0,2016.0
1710141437,FALLA,JULIAN,78624.0,TX,Internal Medicine,3699.0,138.0,3.7307380373,2365614013.0,2016.0
1710146386,RYBINNIK,IGOR,8901.0,NJ,Neurology,130.0,0.0,0.0,4183894983.0,2016.0
1710147376,NABAVIEH,ARYA,85013.0,AZ,Internal Medicine,228.0,21.0,9.210526315800001,8921271883.0,2016.0
1710156476,MAKHANI,MARC,90048.0,CA,Internal Medicine,666.0,13.0,1.951951952,2466516042.0,2016.0
1710165303,KARNCHANASORN,SOPHANA,97439.0,OR,Internal Medicine,270.0,24.0,8.8888888889,6800933276.0,2016.0
1710169990,KAOUD,HANY,28590.0,NC,Psychiatry,1630.0,0.0,0.0,1951435635.0,2016.0
1710181110,FRADLIS,KLARA,11235.0,NY,Internal Medicine,25261.0,119.0,0.4710819049,9335179860.0,2016.0
1710193354,KYRIACOU,MANOLIS,48081.0,MI,Family Practice,22012.0,1569.0,7.1279302199000005,2365524253.0,2016.0
1710194220,SHEFA,BARRY,75701.0,TX,Family Practice,388.0,19.0,4.8969072165,1951487644.0,2016.0
1710195961,FLAXMAN,DAENA,8012.0,NJ,Internal Medicine,331.0,31.0,9.365558912400001,6204903156.0,2016.0
1710197579,WILD,BARTON,49024.0,MI,Pain Management,5284.0,3704.0,70.098410295,8729104286.0,2016.0
1710198221,CARABALLO,AIXA,78704.0,TX,Internal Medicine,175.0,13.0,7.4285714286,7012009673.0,2016.0
1710201264,BRAHIN,ERIC,78224.0,TX,Neurology,3530.0,0.0,0.0,5698958775.0,2016.0
1710203567,SMITSON,ROBERT,96734.0,HI,Internal Medicine,330.0,21.0,6.3636363636,6901022201.0,2016.0
1710224175,KAUR,RAMANDEEP,3246.0,NH,Internal Medicine,149.0,25.0,16.77852349,5395054043.0,2016.0
1710247507,PRICE,JESSICA,52403.0,IA,Family Practice,404.0,25.0,6.188118811900001,840513578.0,2016.0
1710247549,ASHELD,WILBUR,11710.0,NY,Internal Medicine,83.0,0.0,0.0,1355669185.0,2016.0
1710248778,JONES,LINDSAY,92592.0,CA,Internal Medicine,172.0,20.0,11.627906977,4082832704.0,2016.0
1710267497,ABBURI,TRIVENI,61801.0,IL,Internal Medicine,277.0,12.0,4.3321299639,6204052426.0,2016.0
1710327424,SURAKANTI,SHRAVANI,70809.0,LA,Internal Medicine,225.0,12.0,5.3333333333,7810284932.0,2016.0
1710900279,TURNER,PAULA,48085.0,MI,Internal Medicine,224.0,19.0,8.482142857100001,7719984475.0,2016.0
1710900527,ALLEN,HENRY,75080.0,TX,Internal Medicine,2616.0,98.0,3.74617737,4183514474.0,2016.0
1710901921,SCHILLER,KEVIN,11733.0,NY,Family Practice,8667.0,135.0,1.5576323988,4486648805.0,2016.0
1710905948,MCDOW,DARREN,90045.0,CA,Family Practice,5959.0,275.0,4.614868266499999,8527043827.0,2016.0
1710907746,PODDAR,SHASHI,30046.0,GA,Internal Medicine,266.0,25.0,9.3984962406,1355473679.0,2016.0
1710909833,GLICKFELD,MARK,33607.0,FL,Internal Medicine,157.0,16.0,10.191082802999999,6800895384.0,2016.0
1710910179,FIALK,MARK,10583.0,NY,Internal Medicine,2374.0,14.0,0.5897219882,4789645722.0,2016.0
1710913116,ALLAHRAKHA,MOHAMMED,33319.0,FL,Family Practice,3887.0,56.0,1.4406997685,941109177.0,2016.0
1710916812,EIBEN,SONYA,54913.0,WI,Internal Medicine,12962.0,429.0,3.309674433,8325043425.0,2016.0
1710924659,ALKIRE,NANCY,43113.0,OH,Family Practice,12516.0,1154.0,9.2201981464,1951367945.0,2016.0
1710925557,RICH,DEAN,44314.0,OH,Family Practice,9607.0,92.0,0.9576350578,7517980360.0,2016.0
1710925680,TYRRELL,MICKEY,74301.0,OK,Family Practice,11430.0,582.0,5.0918635171,7618909383.0,2016.0
1710927835,BLACK,BRENT,33952.0,FL,Internal Medicine,13118.0,145.0,1.1053514254999999,9537284963.0,2016.0
1710929757,MICHAEL,EHAB,33952.0,FL,Internal Medicine,7723.0,154.0,1.9940437653999998,3971554643.0,2016.0
1710929898,LI,ZHEXIANG,7932.0,NJ,Internal Medicine,8274.0,82.0,0.991056321,6406827757.0,2016.0
1710935259,VALDES,MARIA,33165.0,FL,General Practice,9342.0,65.0,0.6957824877,547151474.0,2016.0
1710936232,TAVDY,DAVID,11375.0,NY,Internal Medicine,15333.0,429.0,2.7978869106,840282059.0,2016.0
1710938501,HICKNER,JOHN,44195.0,OH,Family Practice,858.0,37.0,4.3123543124,4688565443.0,2016.0
1710947197,YORDY,STEVEN,17756.0,PA,Family Practice,14410.0,800.0,5.551700208200001,9032107560.0,2016.0
1710947502,SRIVASTAVA,ANIL,85704.0,AZ,Internal Medicine,7364.0,62.0,0.8419337317,3577462829.0,2016.0
1710949391,LEDRICK,DAVID,43608.0,OH,Emergency Medicine,44.0,17.0,38.636363636,6800836198.0,2016.0
1710951728,MULLINS,KAREN,37701.0,TN,Neurology,2105.0,15.0,0.7125890736,3577468503.0,2016.0
1710951884,PARULKAR,REKHA,43235.0,OH,Family Practice,12020.0,797.0,6.630615640599999,1759304124.0,2016.0
1710952148,ROESKE-ANDERSON,LISA,80113.0,CO,Neurology,284.0,0.0,0.0,2466580980.0,2016.0
1710957048,FEDRO,DAVID,76643.0,TX,General Practice,21712.0,1073.0,4.9419675755000005,6507775038.0,2016.0
1710957295,PATTERSON,NEIL,32765.0,FL,Family Practice,6142.0,426.0,6.9358515141999995,3072645399.0,2016.0
1710960323,GESSERT,CAROLINE,21716.0,MD,Family Practice,2833.0,201.0,7.0949523473000005,840324323.0,2016.0
1710965595,FAZIOLI,LAWRENCE,16105.0,PA,Family Practice,15264.0,679.0,4.4483752621,8921154543.0,2016.0
1710970983,BERUTI,DAN,85004.0,AZ,Internal Medicine,173.0,16.0,9.2485549133,648269092.0,2016.0
1710972948,SALTIEL,PHILIP,10155.0,NY,Psychiatry,8728.0,63.0,0.7218148487999999,6507752474.0,2016.0
1710975073,TRAPANI,VICENTE,32168.0,FL,Neurology,2304.0,26.0,1.1284722222,446492581.0,2016.0
1710976527,LUMPKIN,BRIAN,47302.0,IN,Family Practice,8264.0,368.0,4.4530493708,1456391606.0,2016.0
1710980743,ALLEN,EVAN,89074.0,NV,Family Practice,1025.0,32.0,3.1219512195,7810929510.0,2016.0
1710982871,COWARD,KEITH,72031.0,AR,Internal Medicine,16442.0,506.0,3.0774844909,2668430737.0,2016.0
1710986328,STOCKFORD,LISA,91710.0,CA,Family Practice,2794.0,141.0,5.0465282749,5698664068.0,2016.0
1710986948,CHAMPION,C KOHLER,48323.0,MI,Internal Medicine,10666.0,767.0,7.191074442200001,941385769.0,2016.0
1710988035,GUZMAN,BENNY,91709.0,CA,Family Practice,8195.0,206.0,2.5137278829,6204724396.0,2016.0
1710988092,CHRISTIANSEN,LEIF,19606.0,PA,Internal Medicine,11540.0,902.0,7.8162911612,5799866752.0,2016.0
1710998893,SIEGEL,STEVEN,11229.0,NY,Internal Medicine,2707.0,49.0,1.8101219062,4385628056.0,2016.0
1720004393,PRABHAKARAN,VINAY,85255.0,AZ,Internal Medicine,1601.0,124.0,7.7451592755,8022080993.0,2016.0
1720008436,JEFFRIES,CHERYL,32501.0,FL,Internal Medicine,12241.0,152.0,1.2417286169,1557439387.0,2016.0
1720008709,WITHERINGTON,JOHN,38119.0,TN,Internal Medicine,286.0,17.0,5.9440559441,4587648001.0,2016.0
1720010036,GANDHI,BHARAT,77083.0,TX,Internal Medicine,821.0,15.0,1.8270401949000001,6608826979.0,2016.0
1720016074,PENA,AMBER,4210.0,ME,Internal Medicine,308.0,20.0,6.4935064935,6507809134.0,2016.0
1720018997,PALMER,ROGER,96706.0,HI,Internal Medicine,186.0,20.0,10.752688172000001,5092735589.0,2016.0
1720024326,LAVOTSHKIN,BORIS,10950.0,NY,Internal Medicine,5007.0,60.0,1.1983223487,5496704132.0,2016.0
1720025158,BETAPUDI,BINDU,38017.0,TN,Internal Medicine,449.0,22.0,4.899777282900001,3678572302.0,2016.0
1720027931,GOODSETT,JAMES,53715.0,WI,Internal Medicine,359.0,11.0,3.0640668524,4880725696.0,2016.0
1720035991,VERTKIN,ALEXANDER,48088.0,MI,Internal Medicine,10726.0,334.0,3.1139287712,7911995873.0,2016.0
1720036411,HODGE,ALICIA,98801.0,WA,Internal Medicine,175.0,23.0,13.142857142999999,8325041213.0,2016.0
1720039027,HEATON,FRED,16673.0,PA,Family Practice,14540.0,599.0,4.1196698762,2062580178.0,2016.0
1720040702,ORRIS,MAXINE,11221.0,NY,General Practice,5413.0,35.0,0.6465915389,7113951625.0,2016.0
1720041544,PASQUARIELLO,RICK,16803.0,PA,Internal Medicine,854.0,137.0,16.042154567,6002956877.0,2016.0
1720041916,SOSA,RODNEY,75093.0,TX,Emergency Medicine,2638.0,61.0,2.3123578469,2961496526.0,2016.0
1720048010,SALYER,THOMAS,74745.0,OK,Family Practice,18741.0,2475.0,13.206339043,1759452337.0,2016.0
1720048291,WANG,JOHN,92708.0,CA,Internal Medicine,6181.0,462.0,7.4745186863,8527950567.0,2016.0
1720049950,GROWNEY,SEAN,49423.0,MI,Pain Management,5736.0,3778.0,65.864714086,8628051885.0,2016.0
1720051949,LABUDA,JOSEPH,15401.0,PA,Family Practice,12500.0,163.0,1.304,9436219300.0,2016.0
1720052541,GISI,SYLVIA,92592.0,CA,Family Practice,6304.0,53.0,0.8407360406000001,2961456751.0,2016.0
1720054133,ZALEWSKI-ZARAGOZA,ROBERT,92101.0,CA,Psychiatry,2884.0,0.0,0.0,345422044.0,2016.0
1720055353,KOTA,ANJANI,11790.0,NY,Internal Medicine,2601.0,29.0,1.1149557862000001,7214996289.0,2016.0
1720060940,HAMZA,MOHAMED,43311.0,OH,Internal Medicine,390.0,43.0,11.025641025999999,8325045214.0,2016.0
1720061328,LAZAR,PAUL,48532.0,MI,Family Practice,1573.0,61.0,3.8779402416,4082798152.0,2016.0
1720061906,WELSCH,ROBERT,6333.0,CT,Family Practice,723.0,18.0,2.489626556,6800912254.0,2016.0
1720063977,KUSZ,HALINA,48507.0,MI,Internal Medicine,2692.0,133.0,4.940564636,3971638297.0,2016.0
1720064256,REICH,JENNIFER,10940.0,NY,Internal Medicine,3834.0,141.0,3.6776212832999997,3072533652.0,2016.0
1720065428,SOROKA,ALAN,6096.0,CT,Internal Medicine,5924.0,438.0,7.393652937200001,4486743242.0,2016.0
1720072192,COVNER,BRUCE,92037.0,CA,Internal Medicine,3659.0,134.0,3.6622027876,1254429087.0,2016.0
1720075096,WANG,LIN,77384.0,TX,Internal Medicine,1172.0,36.0,3.0716723549,5496718652.0,2016.0
1720076532,FRONISTA,HARRY,45424.0,OH,General Practice,12631.0,548.0,4.3385321827,9739178427.0,2016.0
1720079312,ZAMAN,MOHAMMAD,75013.0,TX,Internal Medicine,356.0,27.0,7.5842696629,4183668999.0,2016.0
1720079536,HAFT,RACHEL,2138.0,MA,Internal Medicine,1756.0,26.0,1.4806378132,1355324567.0,2016.0
1720083108,FRIAR,DAVID,49684.0,MI,Internal Medicine,308.0,19.0,6.1688311688,5597717728.0,2016.0
1720083876,RANEY,BASCOM,32514.0,FL,Family Practice,12010.0,1446.0,12.039966694,6901930080.0,2016.0
1720086812,VERMA,RAJINDER,71405.0,LA,Family Practice,15887.0,1380.0,8.686347328,2062475049.0,2016.0
1720087265,OLORVIDA,ALBERT,60714.0,IL,Family Practice,2272.0,41.0,1.8045774648,4486645249.0,2016.0
1720087349,BARTOS,JUSTIN,76180.0,TX,Family Practice,8354.0,327.0,3.9142925545,4385551225.0,2016.0
1720092232,MA,HONGBAO,3301.0,NH,Family Practice,3894.0,118.0,3.0303030303,2860492303.0,2016.0
1720094691,NOVOA,RICARDO,34102.0,FL,Family Practice,6085.0,255.0,4.1906327033999995,8820287634.0,2016.0
1720098205,HARPER,JOHN,92065.0,CA,General Practice,9893.0,201.0,2.0317396138999997,6305819582.0,2016.0
1720127913,LEWIS,JASON,40202.0,KY,Pain Management,3693.0,2399.0,64.960736529,5496811820.0,2016.0
1720130255,HOWARD,MONICA,20876.0,MD,Family Practice,3110.0,81.0,2.6045016077,1355536756.0,2016.0
1720134406,SHEIKH,JAMSHID,20876.0,MD,Family Practice,1682.0,39.0,2.3186682521,4789718552.0,2016.0
1720134521,REDDY,VENKAT,37203.0,TN,Family Practice,8652.0,396.0,4.5769764216,3577471408.0,2016.0
1720137797,THOMSON,CAPTANE,95616.0,CA,Psychiatry,1038.0,0.0,0.0,9638334113.0,2016.0
1720148000,BAKER,RICHARD,60047.0,IL,Internal Medicine,144.0,11.0,7.6388888888999995,6002803970.0,2016.0
1720155989,PHAM,CLIFF,85254.0,AZ,Family Practice,524.0,48.0,9.160305343500001,7113029042.0,2016.0
1720156615,JOSEPH,CYRIL,20120.0,VA,General Practice,1206.0,43.0,3.5655058043,1759474901.0,2016.0
1720157191,WOLF,SALINA,92663.0,CA,Internal Medicine,659.0,49.0,7.435508346000001,9436254091.0,2016.0
1720157654,VINES,WILLIAM,37701.0,TN,Family Practice,11603.0,676.0,5.8260794622,5496870263.0,2016.0
1720174212,SHLISELBERG,NISSAN,11373.0,NY,Psychiatry,642.0,0.0,0.0,446206585.0,2016.0
1720182322,WARNER,STEPHANIE,39667.0,MS,Emergency Medicine,1331.0,23.0,1.7280240421000002,1355343765.0,2016.0
1720191604,MELVIN,TERRY,37411.0,TN,Internal Medicine,6543.0,279.0,4.264099037099999,6305961368.0,2016.0
1720195878,INGRAHAM,CHRIS,37129.0,TN,Family Practice,5343.0,346.0,6.4757626801,6901996818.0,2016.0
1720196736,OSIO,ANTONIO,67211.0,KS,Family Practice,2955.0,151.0,5.1099830795,9638245749.0,2016.0
1720198187,PECKHAM,FRANCES,77388.0,TX,Internal Medicine,283.0,0.0,0.0,4183626708.0,2016.0
1720203854,LEROUX,PIERRE,32940.0,FL,Family Practice,996.0,78.0,7.8313253012,7618035213.0,2016.0
1720211675,AL-FAKHOURI,AHMAD,38018.0,TN,Internal Medicine,576.0,34.0,5.9027777778,1658508718.0,2016.0
1720212608,OKWUWA,IKEMEFUNA,79763.0,TX,Family Practice,1911.0,37.0,1.936159079,4981852993.0,2016.0
1720233976,ZANDPOUR,AFSHIN,92603.0,CA,Family Practice,50.0,0.0,0.0,2668667197.0,2016.0
1720241904,AUNG,YE,95231.0,CA,Internal Medicine,487.0,19.0,3.9014373717,9032387998.0,2016.0
1720243421,MCCOLLOUGH,KENNIETH,35150.0,AL,Internal Medicine,353.0,43.0,12.181303115999999,9830369289.0,2016.0
1720245442,HOPKINS,HILLARY,66211.0,KS,Family Practice,964.0,26.0,2.6970954357,941376586.0,2016.0
1720246622,EHIABOR,TIMOTHY,20707.0,MD,Internal Medicine,250.0,17.0,6.8,8325216807.0,2016.0
1720247901,BARTHELEMY,MARKINTOSH,7712.0,NJ,Emergency Medicine,486.0,75.0,15.432098765,1557433687.0,2016.0
1720247976,HUSSAIN,ZAFAR,32405.0,FL,Internal Medicine,11983.0,843.0,7.034966202100001,4284788852.0,2016.0
1720269608,FERNANDEZ,GIL,33409.0,FL,Family Practice,678.0,80.0,11.799410029,5991843781.0,2016.0
1720271331,DAAIF,MOHAMMAD,72205.0,AR,Neurology,1310.0,30.0,2.2900763359,1850565714.0,2016.0
1720282106,TAJ,MOHAMMAD,32210.0,FL,Internal Medicine,6103.0,335.0,5.4891037195,5890881486.0,2016.0
1720288509,KUCHMAK,OLGA,34208.0,FL,Internal Medicine,198.0,14.0,7.0707070707,446374128.0,2016.0
1720295637,KIM,SEA,22334.0,VA,Physical Medicine and Rehabilitation,606.0,167.0,27.557755776,5092606871.0,2016.0
1720306442,DO,KHANH,19464.0,PA,Family Practice,1425.0,70.0,4.9122807018,547583791.0,2016.0
1720308745,LOW,SARAH,75708.0,TX,Family Practice,2900.0,102.0,3.5172413793,7315189594.0,2016.0
1720312739,GUSTAVE,WILLIAM,33458.0,FL,Family Practice,229.0,15.0,6.5502183406,5092997767.0,2016.0
1720321755,NARDI,MELISSA,92103.0,CA,Internal Medicine,478.0,56.0,11.715481172,4284855644.0,2016.0
1720345358,WATTS,MARISSA,48202.0,MI,Internal Medicine,93.0,11.0,11.827956989,7012149065.0,2016.0
1720353097,LUMBRES,MADEL,10038.0,NY,Internal Medicine,254.0,11.0,4.3307086614,1153544846.0,2016.0
1720366800,THOMAS,PETER,16803.0,PA,Internal Medicine,492.0,37.0,7.5203252033000005,5395976591.0,2016.0
1720374051,WILLIAMS,RENUKA,76301.0,TX,Family Practice,546.0,18.0,3.2967032967,840514030.0,2016.0
1720374275,MASSIE,THOMAS,49855.0,MI,Family Practice,155.0,20.0,12.903225805999998,3577705748.0,2016.0
1730100397,ODEYEMI,OLUTUNDE,18603.0,PA,Internal Medicine,326.0,20.0,6.1349693252,3476552720.0,2016.0
1730102112,HAMADEH,NATHAN,21014.0,MD,Internal Medicine,122.0,12.0,9.8360655738,2769417906.0,2016.0
1730102625,HEBERT,TERRELL,49442.0,MI,Internal Medicine,2289.0,184.0,8.0384447357,2264628288.0,2016.0
1730111402,GONZALEZ,PATRIA,10034.0,NY,Internal Medicine,12677.0,18.0,0.1419894297,941499636.0,2016.0
1730114166,LAURIDSEN,JOHN,92807.0,CA,Internal Medicine,4700.0,79.0,1.6808510638,2264499524.0,2016.0
1730118167,PYLE,DAVID,72401.0,AR,Internal Medicine,17962.0,853.0,4.7489143748,4981734654.0,2016.0
1730119934,SHIELDS,JACK,8302.0,NJ,Internal Medicine,9294.0,380.0,4.0886593500999995,6901850825.0,2016.0
1730121682,DIAZ,CARLOS,34239.0,FL,Physical Medicine and Rehabilitation,2641.0,1839.0,69.632714881,3779633847.0,2016.0
1730125329,DEMARCO,MICHAEL,21740.0,MD,Physical Medicine and Rehabilitation,258.0,85.0,32.945736434000004,9638271307.0,2016.0
1730126210,KYGER,DAVID,74401.0,OK,Internal Medicine,10960.0,244.0,2.2262773723,6406896992.0,2016.0
1730133596,GLACE,CHARLES,29301.0,SC,Family Practice,11883.0,1433.0,12.059244299000001,2365440351.0,2016.0
1730136763,MALAPATI,PREMESH,60302.0,IL,Internal Medicine,6833.0,286.0,4.1855700278,8921017963.0,2016.0
1730137175,DO,THIEU,22003.0,VA,Internal Medicine,78.0,0.0,0.0,4587685870.0,2016.0
1730140377,JIMENEZ AROCHO,EMILIO,34759.0,FL,General Practice,872.0,48.0,5.504587156,8820051584.0,2016.0
1730151044,MICHAELS,DANKA,89129.0,NV,Internal Medicine,9429.0,393.0,4.167992364,4385620251.0,2016.0
1730151986,TARAGIN,DAVID,20906.0,MD,Neurology,1940.0,44.0,2.2680412371000003,1254523186.0,2016.0
1730153412,CARPENTER,JOHN,22901.0,VA,Family Practice,5955.0,423.0,7.1032745592,648215780.0,2016.0
1730153818,DRAKE,ROBERT,37412.0,TN,Family Practice,9801.0,597.0,6.0912151821,7810995529.0,2016.0
1730155961,UNGER,RICHARD,32901.0,FL,Neurology,3925.0,43.0,1.0955414013,143235507.0,2016.0
1730158957,FLAMMER,MARK,84010.0,UT,Emergency Medicine,187.0,56.0,29.946524064000002,2567456700.0,2016.0
1730160144,STEWART,DAVID,30078.0,GA,Pain Management,6539.0,4010.0,61.324361523,5092907469.0,2016.0
1730161548,ANDERSON,THOMAS,32935.0,FL,Family Practice,1873.0,321.0,17.138280833,6305080060.0,2016.0
1730165259,YUNUS,MOHAMMAD,32425.0,FL,Internal Medicine,22437.0,1158.0,5.1611177965,547330003.0,2016.0
1730170598,REILLY,JAMES,15212.0,PA,Internal Medicine,5638.0,68.0,1.2061014544,3274431226.0,2016.0
1730176090,BOOTH,GLENN,37203.0,TN,Internal Medicine,7905.0,216.0,2.7324478178,7517002082.0,2016.0
1730176793,DONATELLI,ANTHONY,11772.0,NY,Family Practice,3725.0,22.0,0.5906040268,8729011887.0,2016.0
1730177759,ANAN,ELINOR,7052.0,NJ,Physical Medicine and Rehabilitation,475.0,45.0,9.4736842105,7517938301.0,2016.0
1730180498,SINGH,GEETA,75951.0,TX,Family Practice,5695.0,381.0,6.6900790166999995,9436205036.0,2016.0
1730180696,SCHALLER,VINCENT,19707.0,DE,Family Practice,320.0,11.0,3.4375,9335190651.0,2016.0
1730183013,FERGUSON,JAMES,11730.0,NY,Family Practice,8594.0,206.0,2.3970211776,3678678570.0,2016.0
1730184888,PATEL,JAYANTILAL,19007.0,PA,Family Practice,5125.0,47.0,0.9170731706999999,1759289812.0,2016.0
1730185950,PATEL,MUKESH,19076.0,PA,Internal Medicine,2934.0,39.0,1.3292433538,5294728739.0,2016.0
1730186230,MEHTA,NIRAJ,76110.0,TX,Internal Medicine,459.0,27.0,5.8823529412,7618932591.0,2016.0
1730186370,CHOI,STEVE,45424.0,OH,Family Practice,489.0,42.0,8.5889570552,1951372051.0,2016.0
1730186883,THOMAS,DENNIS,23141.0,VA,Family Practice,8171.0,681.0,8.334353200299999,4981685161.0,2016.0
1730187444,SWANHOLM,DALE,75077.0,TX,Family Practice,2915.0,57.0,1.9554030875,7012051238.0,2016.0
1730188053,ROSE,JOSEPH,72205.0,AR,Internal Medicine,399.0,25.0,6.265664160399999,5698818144.0,2016.0
1730192691,DRISCOLL,ERIC,8234.0,NJ,Internal Medicine,366.0,86.0,23.49726776,1355309089.0,2016.0
1730195645,CHAN,CONSTANT,90262.0,CA,General Practice,10561.0,470.0,4.4503361424,1557400181.0,2016.0
1730198243,PIERCE,ERIC,72114.0,AR,Internal Medicine,417.0,24.0,5.755395683500001,7012908080.0,2016.0
1730208059,REINHART,ROLAND,92270.0,CA,Pain Management,1944.0,1001.0,51.491769547,4183510126.0,2016.0
